"","node_1","node_2","node_3","node_4","node_5","node_6","node_7","node_8","node_9","node_10","node_11","node_12","node_13","node_14","node_15","node_16","node_17","node_18","node_19","node_20"
"sample_23",0.394518497420436,-0.333075130408243,-1.64965926600915,0.141348390015265,-0.167561141970028,0.518246653900529,-1.47082181910156,0.86343397215842,0.706267355718398,0.560416150660837,0.191436693309988,0.796754823576365,-0.146254589660414,0.83114318404885,-0.161345034423959,-0.209997282105595,-0.0692110767073811,-0.928069256148409,0.158092504964143,0.266069789248561
"sample_24",0.888214402490808,-0.335883401685154,-1.2171495657745,-0.24842072650335,0.373860834418822,0.32394986641751,1.05024116108875,0.00891902590524404,0.457363142154916,0.020675791160592,0.605856812355688,-0.134404193624016,-0.652288216176187,-0.209071858021352,-0.236844139451306,0.378095425111291,-0.153876992766644,-1.11505927556646,-0.0366003844638868,-0.264309272920606
"sample_25",-0.225262335755801,-0.395703549405308,-0.598131756766272,-0.704756774115929,-0.643720794894377,-0.589551095346078,0.500543719749941,0.389892127208076,0.404550699213455,0.381281886529414,0.192683501185793,-0.245601237634457,0.748116185153557,-1.57112838169309,-0.225326620634171,0.0390796926773695,-0.199574923954714,-0.135780474427067,0.331129989174101,0.424143603204843
"sample_26",-0.341488074868222,0.272699962705672,0.672527430203145,0.860572369615145,-0.327066381731479,-0.290145036938054,-0.562092711028137,-0.190142259648536,-0.115615380901797,0.607407882245508,0.678744681723845,-0.88059862045288,-0.0741927235240279,0.813696344224864,-0.254809007630352,-0.0531535984249108,0.541855543662611,-0.307406043711383,0.724460509900193,0.0354111069310607
"sample_27",-0.357525352632658,0.458461336448147,-0.0354437440481582,0.746487866469352,0.94768926788063,0.22132323942629,0.468308068548484,0.866733085445521,0.26986488018413,0.605448824698278,0.102375845005314,-0.179030602031985,-0.483389624053933,-0.458491277986115,0.225429404146413,0.518009540196235,0.0550775594699615,-0.195780338331014,-0.1472547693093,0.636034011831581
"sample_28",-0.645290450831566,-0.958106430505913,-0.160664463273642,-1.35373970432033,0.208859362333122,-0.509679861089959,-0.404959493887568,-1.00493561949809,-1.11277186113585,0.0670724699571821,-0.779364997279385,-0.365827862326408,-0.592611780016419,0.120113346964088,1.11197878624393,0.496644195674742,-0.833547015010559,-0.252153960917971,0.130300418792356,0.677391270424433
"sample_29",0.756995434441561,-0.0816590714889917,-0.331280672299614,-0.212020906636597,-0.688484013892987,-0.429087271300318,0.650056134066957,-0.40499595689046,0.366553208859389,-0.628823908212746,-0.689728235351135,0.59127083323296,-0.737386138541019,-0.905737097886944,0.181492088711094,0.619583352607328,-1.2968350728462,-0.714560605715022,-0.67621875164125,-0.348066374948432
"sample_30",-0.343555714641548,0.969758148932249,-0.361480853302416,1.13287326800286,0.276382868357138,-0.719933948441365,-0.691870834988977,-0.203320202120143,-0.215064096640419,0.808725598744961,0.838610849651129,-0.330977326607334,-0.717511222303288,0.705222077037465,0.637744827690056,0.0137601974136864,-0.530349928054843,0.329966726064788,0.183244239166882,0.41787236494087
"sample_31",-0.159123903476698,-0.65471757146692,-0.416105361055952,0.339941971469097,-0.389242569317095,0.508325927523744,0.691502333507693,-0.702084486252213,-0.915633939110541,-1.06445266188118,-1.23484811612302,0.170232171583421,-0.0035639589993445,-0.646846678882311,0.49739547939496,-0.791812663462395,0.236795946025072,0.542583780792874,-1.01853524524414,0.635497943385471
"sample_32",0.445815309245773,-0.20722651119296,-0.764988989511465,-0.303779892018869,0.807496147802302,-0.75327632302158,0.126184349792262,-0.447712097769293,-0.0392966212707368,-0.448148059195393,-0.112763395258633,-0.535638235052625,-0.169356148424981,-0.450437465012355,0.771212515061247,0.180045702953426,0.337143022014666,-0.468188835833249,0.926752614419952,-0.378670140233755
"sample_33",0.699015244695995,0.898847474345991,-0.783744311092749,-0.0589108788228239,0.183551756263797,-0.451983445268562,-0.88475728194616,0.981068360186118,0.0149082980299992,0.378008536155816,0.733696464071231,0.262693169361344,1.0153870450835,-0.474499413074458,-0.75967342635137,-1.04284364460225,0.36825048816987,-0.670557534586464,0.931383969150898,0.134286142593738
"sample_34",-0.191909502003765,0.0613154444865035,0.284077256542818,1.02651635532114,0.641283611426597,-0.311802667319891,-0.479306240350857,-0.32915045555396,0.00497789446574915,0.0798621462489208,-0.0220488113944346,0.302317535364223,1.33651678711962,0.714560838471427,-0.100315011898246,0.274102242539278,1.25590242274897,0.670490432053226,-0.476116792482752,1.32312672847099
"sample_35",0.949989531233447,0.254177933394667,0.196915226407748,0.849044351769994,-0.317323249160297,0.415332708417416,0.779554428474668,0.399990782060784,0.733466373888598,0.287417875588107,0.515135142721261,0.638444599413961,1.27520370252375,-1.56425337770102,-0.242805234089659,-0.758295095219154,0.805528141866598,0.825074125472676,0.510445620926873,-1.36991478357225
"sample_36",-0.854346679206884,0.196884979534588,-0.685572050716572,-0.222754970334339,0.873359965926092,-0.458900904621718,0.884790936506002,-1.33119102068126,-0.13348601791959,-0.117534480492165,0.898147741395998,0.716923836665703,-0.569994635173251,-0.629097423985643,0.430292302567834,-0.0928977279948668,0.122159063288741,-0.249110693379308,-0.0753950610080504,0.262080996713423
"sample_37",0.0378772256598119,-0.178529084060368,-0.0290639435149468,-0.414182108978496,-0.305381153570124,0.587181559316432,0.45410632093406,0.908746853530277,-0.157210085146496,0.79593345082632,-0.52385227755795,-0.472537546591797,-0.679932631811559,0.0619277544630485,-0.330451988987544,0.188975987085522,-0.646120414086236,-0.114126459223749,0.466983668163152,0.6125335083499
"sample_38",0.487640949262924,-0.295459479895264,0.101753250844029,-0.0589080062517825,1.26393148177038,-0.0620133934385398,-1.1142813639581,-0.490340242928443,0.202681573853257,-1.0668642241224,-0.948738224394448,0.224254806337948,-0.177718304150645,1.00387591971511,-0.00278270032832035,1.21671125062826,-0.235365305067814,-0.666335192524759,-0.199987849460034,0.0714487354356694
"sample_39",-0.616204293798145,0.846191956355154,0.641635705380569,-0.204899917820896,0.171277233084863,0.971402020952754,0.528784671353255,-0.061859127625247,0.0266648266036901,0.423800911554113,1.04558462612563,0.285401228483503,1.10588190224448,-0.247686970500888,-0.695585914705417,-0.0890164468204609,-0.440437783762957,-0.0834605653910024,1.26271433380486,0.6732527543515
"sample_40",-0.0841617784014118,0.587387165466631,1.46431480283474,0.474070872395655,0.0292684698104566,-0.0277420247429608,-1.50120239431303,0.0731596712437122,0.310290223500972,-0.283228995371445,-0.784212034856634,0.715054771489928,-0.317940610892701,1.25865607506517,0.119643697674356,-0.405493139048345,0.71336755684407,1.55290859151073,-0.0640184308153302,0.896364778322604
"sample_41",0.255403431360028,1.02172285841275,0.747805987955295,-0.422033930238473,-0.66694669485706,-0.960915129172859,-0.375285504438442,-0.52021556469017,0.020757895602254,-0.972335368315105,-0.0414992661983697,-1.43021832339055,0.00141129973185631,1.42466598163396,0.601639823219419,0.46305059420951,-0.0451032599024761,-0.410997274400254,0.391488961747936,-1.00909251236099
"sample_42",0.112908782300653,-0.293692724094194,0.333729839761138,0.0494780128049859,0.560553634241913,-0.926315252574509,-1.52661129086954,-0.768749383660467,-0.366706568720636,-0.433429751225523,-1.13853478755073,0.464969439237546,-0.269916026537925,1.08785538516956,0.164562845955913,-0.665332927508197,0.0794041761872013,0.842247504555035,-0.494888358383858,0.593339942466789
"sample_43",-0.106110521841405,1.07557685984627,-0.297198206095234,-1.44343889392121,-0.264940282856568,0.136695419418182,-1.72166335154184,1.44495713643951,0.148699929635605,0.776246840489063,-0.0505943199873649,-0.0175342150895765,0.136091654485828,2.075462304079,-0.631984752809187,-0.724329262040874,-1.05888016751407,0.0219927966853172,-0.79537365225714,0.515553498422832
"sample_44",-0.185199223425398,0.0435214690666984,0.0595720641963576,-0.810415817889905,-0.324585756267781,0.470697728046749,0.389611222805299,-0.585985362731463,-0.75674546302826,0.683068769082576,0.88197935748845,-0.878620455026414,-0.0120920246078102,-0.588159963314074,0.165375182383495,0.392575539471767,-0.110265321044204,-0.236201298209564,-0.270352184670843,-0.00834933533539118
"sample_45",0.600903521258006,-0.802053030498863,-0.0136589159825844,1.23777719899675,0.317078690231526,-0.532057034347991,0.728886270752071,0.253653914178134,-0.743253780877369,-0.224491795463591,-0.788551348560723,0.338176266854369,-0.761964726446514,0.018893742401583,-0.0955279650139619,1.03646476951188,1.18146272684444,-0.928296465594511,-0.373267646105286,-0.00645902923275532
"sample_46",0.239749016808877,-1.03238569354277,0.250008812830814,-0.698407677808375,0.361169166700698,0.240215605567006,1.6453627925989,0.356744598032268,0.572338276398933,-0.456314427997288,0.266427917260702,0.12887235363531,0.223215618908071,0.0478808361247626,0.3682050366138,0.196181153302586,-0.415685725870693,0.0420861462662576,-0.416917631291508,0.340469761665469
"sample_47",0.957086723710364,0.63160438010177,-0.418313224859344,0.508168765173091,-0.544497890723265,-0.446157639898892,0.145705554576997,1.09063850772139,0.19691460819905,0.771221597704708,0.430364758499965,-0.291794071743425,0.473154953372765,-0.0872908604310866,0.44444095261047,-0.155123206165712,0.738019973358919,-0.678734404874503,0.544413718571513,0.153270910161157
"sample_48",0.763874122768468,-0.460902049431359,-0.14487229293299,-0.945902167769629,0.799441313828358,-0.157044497683399,-0.044563323925224,0.143433601758311,0.249651711755126,0.194559564094445,-0.324376611573694,0.830675683957864,-0.358550875780179,-0.170703397829108,0.259590123731933,0.151465043691615,-1.48267522922305,-0.221349858915118,0.397281049173862,-0.522490036113225
"sample_49",0.210259726937442,-0.0227997679713317,-0.0917654734439978,0.00262768595188764,-0.275569944772356,0.0768385639657168,-0.42916964023836,-0.185027709637011,0.10196580251806,0.280953304345598,0.449286852299435,0.370718965890956,-0.593085734504619,0.459532466330951,-0.419604907439931,-0.3722280931724,-0.384816850355237,-0.04296960315943,0.188683805329232,0.344432128834904
"sample_50",-0.373092296040364,0.50387930102384,0.375636482758711,1.12889986593567,0.180975562478573,0.938043562576717,-0.630872731356377,-1.16936742837384,0.27704316331943,1.05589793300936,1.13310406124879,-0.587803358064532,-0.643090525273188,0.418802756319466,-0.182448818885868,0.0389784086267057,-0.115558455768714,-0.826927786231871,1.08697505204862,0.368208245546831
"sample_51",-0.23117014990183,-0.095391717172335,0.441348877344856,0.552110235362188,0.523226846642118,0.618197986126113,-0.303651698979302,-0.0897077275399645,0.107002316824557,-0.898742308442998,-1.61828672303521,-0.186895432112954,0.958509827384268,0.333463197547848,0.358793804046583,-0.300568188515942,0.448612585814049,0.271696689174547,-0.627995276345542,0.740812021106372
"sample_52",0.0698422686159976,-0.47840859000713,-0.88117347404189,0.606108814752923,-0.07430162282478,0.126788202032207,-0.225043320096208,-0.146202009993252,-0.330561437759111,0.689649274100754,0.220276883097126,0.1826657165781,0.181831237445869,0.655632096530161,-0.027369147123277,1.26207143514628,1.74870688293753,-1.17510278664195,0.0360382212743017,-0.0689502895457332
"sample_53",0.0540407326098929,0.652098855791347,-0.54825869996628,-0.367235256371812,0.31070066400555,0.644471985535715,0.00100488400815952,0.622210367260174,0.739051394413364,0.465568793205764,0.164929277846323,-0.0604135389190845,-0.299825975289581,0.257613835273451,-0.0753084259581932,-0.0735443324342386,-0.788207727069009,-0.169149752742088,0.460582306928286,0.412796263107315
"sample_54",0.895680661511085,-0.0584778738946119,-0.457248021819037,0.0499046761490806,-0.524672636555901,0.134386226525624,-0.254247637644776,-0.131707655585777,-0.121508259735919,0.505521890004467,-0.00213817283206144,0.378798978259543,0.0363360346459066,0.72616405523966,-0.228980425285812,-0.0183820763891782,-0.662877326223413,0.138881070213198,0.251216892088989,-1.1736037283002
"sample_55",-0.297744584153318,-0.977643027138169,-0.93987986145281,-0.987593380688254,0.0271977683666569,-0.916535062352525,-1.23127299621633,0.0190900836720165,0.464735976702419,-0.9508038101734,-0.258610571985051,-0.6076127891301,0.126231089577889,1.0655633404988,0.554901869754266,-0.544710307091934,-0.257666361514456,-0.438288803714656,-1.13161266754585,-0.292431700372829
"sample_56",-0.00267901663619999,-0.167565687255566,0.481160328139677,-0.190822159481479,0.416038477746077,0.480826643797783,0.457406789509813,-0.00123990042404285,0.218201765179052,0.00910889529169511,0.342996965937725,0.356005993776589,0.0708468403405126,-0.778022891321674,-0.00944867703456665,-0.231921062166674,0.429848282475302,0.582493575673965,0.13730886005751,0.539220070735831
"sample_57",0.428071656772758,-0.737831899725865,0.292233067419924,1.22810467568397,-0.419488620578,-0.329519416650784,-0.682102536767916,0.234330497801372,0.234076465219816,0.495158985473656,1.28415705071523,0.459090197436244,0.38009965648492,0.424967295676607,1.07757619372288,0.26684591833009,0.566952834846314,0.35732348769808,-0.803720793931485,0.42772072881084
"sample_58",0.267941799669744,-1.57663516915084,-0.465707478068431,-0.093839100146284,0.715618105482463,0.224725589053142,0.248602977827869,0.0138225075518259,1.11124998603548,-0.339486611522335,0.0161513140814425,0.0133573944397159,0.279715894110154,-0.577713534644341,-0.122418959385664,0.199202058544885,1.24397247806732,0.0275849820471104,-0.584476125061018,-0.497474514388236
"sample_59",-0.138063298306577,0.0657532206406429,0.540491295867434,0.506881177131542,-0.119907796230935,0.393982741231488,1.59228166266751,0.433211946187947,0.176954438996064,-0.791927153788612,-0.566212445872292,-0.0656644082661654,0.356375514583163,-0.478443913961254,0.170684024589777,0.253509438558644,0.705813354778616,-0.80459044099785,0.484683956729594,0.301446157315609
"sample_60",-0.416645627206299,1.15208192135516,0.28731232577992,0.561263247826162,-0.358423153756451,0.706397769642601,-0.255737275161459,0.367228502798642,0.0506092688198342,0.386781937915529,0.247295342943183,-0.00905620540371688,0.420434097999442,0.181731503677318,0.212239476306955,0.416548752343447,0.607571087078708,-0.837104933792171,0.593739710231927,0.077647087681491
"sample_61",0.555266179436405,0.402902559461705,0.584306057217811,-0.941119447442928,-0.199625175895873,-1.17756896597582,-0.176541690571055,0.280247609429522,0.00899401289636741,0.649834290234222,1.02335388357915,-0.601115291822234,0.234223536954513,0.00995852266781955,0.424195097834032,0.0559165547628283,-0.779439967569612,-0.544262097049309,0.939346841467821,-0.455139746936104
"sample_62",-0.056736614918694,1.06128075699912,0.699008299395126,-0.756950133835402,0.114371821773398,-0.221604179117722,-0.244471156472175,0.293604092437123,0.2294432591103,-0.293887324005802,0.397953762396358,-0.0672385988077587,-0.216417257614546,-0.838968989298957,0.174526492731623,0.19536747692306,-1.23721762333482,-0.83376279636953,1.49960179929625,0.292687677184881
"sample_63",-0.731309855460659,-0.862839073079264,0.248037951885485,0.540666709024493,1.75935067610682,0.104491258317293,-0.714530233779627,-0.55350718829903,0.873692048584755,-0.892920879274617,0.315419354534657,-0.116829655638391,-0.232585709269766,0.242984186060763,-0.512311163553439,0.452520819454456,0.0196087705010878,0.368807566992604,0.0198301505550172,-0.119820808858891
"sample_64",-0.463139749943997,0.286418791488253,-0.000341701811519349,0.470228566444522,-0.0927229386641363,-0.810087019829416,0.408753060085322,-0.581730460486278,-0.112615080337736,0.0754634169139529,0.162165198356842,-0.870706389888309,-0.303620831044376,-0.912124597898504,0.833433331855966,0.468097683718943,-0.133952141424444,-0.305694464597195,-0.405483586489286,0.133021306365501
"sample_65",-0.866671776855707,-1.17840932775253,0.258763832980934,-0.325971486161112,0.0429211354107794,-0.81709078111242,1.30127830722295,-0.306292361560055,0.621364863149012,0.155683251213878,-0.210178665079534,-0.0475636766572207,0.107914081780356,-0.818734971904039,0.227704522087515,-0.257865792188385,-0.647916255274216,-0.0545183034797838,0.0887465231245327,0.448137565194032
"sample_66",-0.601054727063889,0.019986148714089,0.467238969027928,-1.00797763030166,-0.655591466765167,-0.300866540693361,0.856856198231535,-0.0288068155002619,0.118380044348649,-0.852097747323174,-0.637307260848715,0.0756395977267691,-0.137821243759373,-0.366928343829527,-0.141178767642913,-0.615874909424616,-0.548594330459879,0.229584166691369,0.159579650134056,0.352567747484075
"sample_67",0.450692072749169,0.210631378208218,-1.07243741133657,-0.157215044314754,-0.032779882311915,0.421361022117046,-1.00960989000916,0.0253685079485683,0.050195616308476,0.0460304305980559,-0.945896792720448,0.864431796543709,-1.0204233283067,1.21153254855835,0.228683801541588,-0.5997755441408,-0.894877592563788,-0.283870076913779,0.535578293043808,-0.552269968280626
"sample_68",-0.494973317152826,0.587384435850525,0.324485049859376,0.793982954176992,-0.282995488261796,0.452862593949886,0.636325348794918,-0.191082357760388,-0.0456276140918158,0.274291720281212,-0.246804827239954,-0.299630787393535,0.0891820560949371,-0.607508827145628,-0.347590536301059,-0.375408913667224,0.816632600128114,0.106452206374903,-0.0178947108046457,0.588658507196904
"sample_69",-0.145574795940733,0.451664389122453,-0.33503980143651,0.905489589937502,-0.905133049647067,-0.260900002271147,0.150731642343905,-0.37210675727755,-0.15149865021824,0.21516974075002,0.357760416500408,-0.0294914191412894,-0.31499391878853,-0.718003258435166,0.812946359379542,0.13679993465538,0.889077109038067,-0.184361604605982,-0.0331175027205237,-0.282255872263305
"sample_70",0.204321012349864,0.195119026281907,0.0252651359119044,-0.358687206274507,-0.62699151605916,0.113772487821851,0.868361581784031,-0.119761701186582,-0.413053801558439,0.354326740633502,-0.150087300658352,-0.275681497032921,-0.174957709121748,0.0532470844571163,0.634245126720451,-0.54098830623359,-0.628975276219918,0.214201449279053,0.202774688208304,-0.0161495655634162
"sample_71",0.352631091824857,-0.147181591093115,-0.0214724951234813,-0.684329209885882,-0.258238302060482,0.376822337750204,-0.473052170088327,0.540864904738812,-0.936362196070578,0.0114161135162096,0.921272233043739,0.105800699196261,0.951944352137225,0.689752453418276,-1.51652883849129,0.614913094898216,-0.419335385094142,0.0706315952306294,0.989596873182252,0.341127669075167
"sample_72",0.0122012516289548,-0.704355325428121,0.490522592428079,-0.988065438298817,-0.0745931705213973,-0.0186444562692608,0.744253225149935,0.484000818058751,0.737595792616121,0.218409947311815,1.43862886478141,0.982895656745215,0.870270421164152,-0.312694104551373,-0.106657181029589,0.00559035926700326,-0.349697263753736,0.400017954903652,-0.0494114161290553,0.651222463953822
"sample_73",-0.0510307201102529,0.504763685539516,-0.459207077946498,0.0321046468532153,-0.317593374757999,-0.508824980471605,1.06561271324475,0.602779962803872,0.577285758377011,0.101910022764965,0.252871432809477,-0.0115151564895652,-0.101340668638893,-0.0567420267073979,0.483277574469685,-0.464553362163329,-0.470142233460763,-0.745018439907712,0.12958976614085,0.474043762849168
"sample_74",0.0321360271869972,0.815129902915752,0.695147844734091,0.0180563538617124,0.331261116689324,1.14365795323623,-0.0434847891637533,0.352857963579639,0.114298741907892,0.104971252354948,-0.215915426321422,-1.12120774406586,0.329744003667617,0.700266558334135,-0.527501140488424,-0.201323565360712,1.23511335685995,0.341767570584605,-0.0738955077578266,-0.0813065882704464
"sample_75",-0.248757460689276,0.145963791057719,-1.14691639196316,-1.1874672075982,0.591081733827258,0.444593996544314,-0.0527537288357617,0.351084389488696,-0.178624981142825,0.0462276321345104,-0.998211931601259,-0.839532070675742,0.811984003761404,-0.896737064992266,0.864029605262576,0.285666629853376,-1.93771223893134,0.0220675898889304,0.29848430484805,-1.14709473592829
"sample_76",-1.15073560078127,0.41603038749452,1.15507031017144,-0.24930140444812,0.0857152301793131,-0.215105187149097,0.192812860352401,-1.18374036603949,-0.388675880807218,0.834603081414917,0.611151561922198,0.386182904686262,-0.665019352128525,-0.0474876841448033,0.535242016333958,0.227434897597389,-0.13823218257022,0.821824140656944,0.0391938604662522,0.417939919084589
"sample_77",-0.738744678806065,0.271925587928487,-0.128131424433875,0.18803081531749,0.656801972700734,0.644803807002684,-0.579415604418388,-0.669361087562201,-0.00174848577256742,1.02577866534536,0.263704161860477,0.710499039233754,0.447434421870641,-0.621241576791285,-0.58093972963149,0.130070095568309,0.635372443902379,-0.501365448280137,0.304114814288339,-0.289386260714933
